Day,Paikka,Rata_nro,arvo1,arvo2,arvo3,Voitto,Luku,V_summa 
11/11/2020,1,4,"0,20","0,21","0,44", ,5,
11/11/2020,1,5,"0,00","0,00","0,00", ,0,
11/11/2020,1,6,"0,20","0,29","0,52", ,4,
11/11/2020,1,7,"0,29","0,30","0,48", ,8,
11/11/2020,1,8,"0,00","0,00","0,00", ,0,
11/11/2020,1,9,"0,38","0,29","0,62", ,8,
11/11/2020,1,10,"0,20","0,23","0,45", ,4,
11/11/2020,1,11,"0,00","0,00","0,00", ,0,
11/11/2020,1,12,"0,30","0,31","0,65", ,7,
11/11/2020,1,13,"0,00","0,00","0,00", ,0,
11/11/2020,1,14,"0,00","0,00","0,00", ,0,
11/11/2020,1,15,"0,00","0,00","0,00", ,0,
11/11/2020,1,16,"0,00","0,00","0,00", ,0,
11/11/2020,1,1,"0,00","0,00","0,00", ,0,
11/11/2020,1,2,"0,00","0,00","0,00", ,0,
11/11/2020,1,3,"0,00","0,00","0,00", ,0,
11/11/2020,1,4,"0,00","0,00","0,00", ,0,
11/11/2020,1,5,"0,00","0,00","0,00", ,0,
11/11/2020,1,6,"0,00","0,00","0,00", ,0,
11/11/2020,1,7,"0,00","0,00","0,00", ,0,
11/11/2020,1,8,"0,00","0,00","0,00", ,0,
11/11/2020,1,9,"0,00","0,00","0,00", ,0,
11/11/2020,1,10,"0,00","0,00","0,00", ,0,
11/11/2020,1,11,"0,00","0,00","0,00", ,0,
11/11/2020,1,12,"0,00","0,00","0,00", ,0,
11/11/2020,1,13,"0,00","0,00","0,00", ,0,
11/11/2020,1,14,"0,00","0,00","0,00", ,0,
11/11/2020,1,15,"0,00","0,00","0,00", ,0,
11/11/2020,1,16,"0,00","0,00","0,00", ,0,"9,99"
11/14/2020,1,1,"0,09","0,01","0,23", ,2,
11/14/2020,1,2,"0,50","0,48","0,67", ,10,
11/14/2020,1,3,"0,70","0,72","0,86", ,11,
11/14/2020,1,4,"0,20","0,21","0,44", ,3,
11/14/2020,1,5,"0,40","0,38","0,68", ,8,
11/14/2020,1,6,"0,00","0,02","0,28", ,2,
11/14/2020,1,7,"0,49","0,41","0,59",1,10,
11/14/2020,1,8,"0,20","0,20","0,43", ,1,
11/14/2020,1,9,"0,36","0,26","0,58", ,5,
11/14/2020,1,10,"0,58","0,52","0,91", ,11,
11/14/2020,1,11,"0,20","0,24","0,43", ,4,
11/14/2020,1,12,"0,20","0,23","0,39", ,3,
11/14/2020,1,13,"0,00","0,00","0,00", ,0,
11/14/2020,1,14,"0,00","0,00","0,00", ,0,
11/14/2020,1,15,"0,00","0,00","0,00", ,0,
11/14/2020,1,16,"0,00","0,00","0,00", ,0,
11/14/2020,1,1,"4,00","0,39","0,85", ,11,
11/14/2020,1,2,"0,00","0,30","0,43",1,6,
11/14/2020,1,3,"0,00","0,37","0,52", ,6,
11/14/2020,1,4,"0,00","0,21","0,37", ,3,
11/14/2020,1,5,"0,00","0,00","0,00", ,0,
11/14/2020,1,6,"0,00","0,20","0,50", ,1,
11/14/2020,1,7,"0,00","0,02","0,19", ,1,
11/14/2020,1,8,"2,00","0,30","0,44", ,2,
11/14/2020,1,9,"0,46","0,25","0,57", ,6,
11/14/2020,1,10,"0,14","0,30","0,62", ,7,
11/14/2020,1,11,"0,06","0,00","0,00", ,0,
11/14/2020,1,12,"0,23","0,00","0,00", ,0,
11/14/2020,1,13,"0,14","0,00","0,00", ,0,
11/14/2020,1,14,"0,00","0,00","0,00", ,0,
11/14/2020,1,15,"0,16","0,00","0,00", ,0,
11/14/2020,1,16,"0,00","0,00","0,00", ,0,
11/14/2020,1,1,"0,70","0,39","0,86", ,11,
11/14/2020,1,2,"0,69","0,57","0,82", ,11,
11/14/2020,1,3,"0,27","0,23","0,37", ,1,
11/14/2020,1,4,"0,27","0,13","0,19", ,1,
11/14/2020,1,5,"0,32","0,23","0,35", ,4,
11/14/2020,1,6,"0,34","0,25","0,52", ,3,
11/14/2020,1,7,"0,27","0,25","0,34", ,2,
11/14/2020,1,8,"0,34","0,29","0,55",1,5,
11/14/2020,1,9,"0,51","0,30","0,67", ,9,
11/14/2020,1,10,"0,34","0,03","0,64", ,2,
11/14/2020,1,11,"0,00","0,00","0,00", ,0,
11/14/2020,1,12,"0,00","0,00","0,00", ,0,
11/14/2020,1,13,"0,00","0,00","0,00", ,0,
11/14/2020,1,14,"0,00","0,00","0,00", ,0,
11/14/2020,1,15,"0,00","0,00","0,00", ,0,
11/14/2020,1,16,"0,00","0,00","0,00", ,0,
11/14/2020,1,1,"0,20","0,01","0,40", ,2,
11/14/2020,1,2,"0,21","0,28","0,49", ,2,
11/14/2020,1,3,"0,21","0,29","0,40", ,5,
11/14/2020,1,4,"0,00","0,00","0,00", ,0,
11/14/2020,1,5,"0,00","0,00","0,00", ,0,
11/14/2020,1,6,"0,00","0,00","0,00", ,0,
11/14/2020,1,7,"0,00","0,02","0,09", ,1,
11/14/2020,1,8,"0,20","0,27","0,52", ,2,
11/14/2020,1,9,"0,20","0,27","0,39", ,1,
11/14/2020,1,10,"0,00","0,00","0,00", ,0,
11/14/2020,1,11,"0,26","0,28","0,47", ,5,
11/14/2020,1,12,"0,26","0,24","0,52", ,5,
11/14/2020,1,13,"0,26","0,28","0,47", ,4,
11/14/2020,1,14,"0,00","0,07","0,10", ,1,
11/14/2020,1,15,"0,00","0,07","0,09", ,1,
11/14/2020,1,16,"0,67","0,38","0,90",1,11,
11/14/2020,1,1,"0,00","0,00","0,00", ,0,
11/14/2020,1,2,"0,00","0,00","0,00", ,0,
11/14/2020,1,3,"0,00","0,00","0,00", ,0,
11/14/2020,1,4,"0,00","0,00","0,00", ,0,
11/14/2020,1,5,"0,00","0,00","0,00", ,0,
11/14/2020,1,6,"0,00","0,00","0,00", ,0,
11/14/2020,1,7,"0,00","0,00","0,00", ,0,
11/14/2020,1,8,"0,00","0,00","0,00", ,0,
11/14/2020,1,9,"0,00","0,00","0,00", ,0,
11/14/2020,1,10,"0,00","0,00","0,00", ,0,
11/14/2020,1,11,"0,00","0,00","0,00", ,0,
11/14/2020,1,12,"0,00","0,00","0,00", ,0,
11/14/2020,1,13,"0,00","0,00","0,00", ,0,
11/14/2020,1,14,"0,00","0,00","0,00", ,0,
11/14/2020,1,15,"0,00","0,00","0,00", ,0,
11/14/2020,1,16,"0,00","0,00","0,00", ,0,"406,09"
11/18/2020,1,1,"0,73","0,39","0,80",1,11,
11/18/2020,1,2,"0,60","0,61","0,76", ,9,
11/18/2020,1,3,"0,29","0,34","0,33", ,3,
11/18/2020,1,4,"0,69","0,55","0,81", ,10,
11/18/2020,1,5,"0,29","0,22","0,36", ,2,
11/18/2020,1,6,"0,09","0,01","0,10", ,1,
11/18/2020,1,7,"0,29","0,21","0,33", ,1,
11/18/2020,1,8,"0,65","0,43","0,72", ,11,
11/18/2020,1,9,"0,44","0,25","0,40", ,5,
11/18/2020,1,10,"0,09","0,03","0,10", ,2,
11/18/2020,1,11,"0,00","0,00","0,00", ,0,
11/18/2020,1,12,"0,46","0,31","0,45", ,7,
11/18/2020,1,13,"0,00","0,00","0,00", ,0,
11/18/2020,1,14,"0,00","0,00","0,00", ,0,
11/18/2020,1,15,"0,00","0,00","0,00", ,0,
11/18/2020,1,16,"0,00","0,00","0,00", ,0,
11/18/2020,1,1,"0,29","0,03","0,36", ,1,
11/18/2020,1,2,"0,00","0,00","0,00", ,0,
11/18/2020,1,3,"0,29","0,35","0,35", ,4,
11/18/2020,1,4,"0,00","0,00","0,00", ,0,
11/18/2020,1,5,"0,00","0,00","0,00", ,0,
11/18/2020,1,6,"0,48","0,36","0,50", ,5,
11/18/2020,1,7,"0,10","0,05","0,10", ,2,
11/18/2020,1,8,"0,57","0,38","0,58", ,8,
11/18/2020,1,9,"0,00","0,00","0,00", ,0,
11/18/2020,1,10,"0,00","0,00","0,00", ,0,
11/18/2020,1,11,"0,00","0,00","0,00", ,0,
11/18/2020,1,12,"0,52","0,46","0,51",1,8,
11/18/2020,1,13,"0,00","0,00","0,00", ,0,
11/18/2020,1,14,"0,26","0,28","0,37", ,1,
11/18/2020,1,15,"0,60","0,40","0,54", ,9,
11/18/2020,1,16,"0,34","0,27","0,54", ,8,
11/18/2020,1,1,"0,65","0,33","0,72", ,9,
11/18/2020,1,2,"0,43","0,07","0,14", ,2,
11/18/2020,1,3,"0,70","0,55","0,75", ,10,
11/18/2020,1,4,"0,40","0,33","0,31", ,1,
11/18/2020,1,5,"0,00","0,00","0,00", ,0,
11/18/2020,1,6,"0,49","0,21","0,38", ,2,
11/18/2020,1,7,"0,84","0,47","0,71",1,11,
11/18/2020,1,8,"0,40","0,20","0,31", ,1,
11/18/2020,1,9,"0,00","0,00","0,00", ,0,
11/18/2020,1,10,"0,69","0,44","0,45", ,10,
11/18/2020,1,11,"0,48","0,01","0,20", ,2,
11/18/2020,1,12,"0,46","0,24","0,50", ,5,
11/18/2020,1,13,"0,00","0,00","0,00", ,0,
11/18/2020,1,14,"0,00","0,00","0,00", ,0,
11/18/2020,1,15,"0,00","0,00","0,00", ,0,
11/18/2020,1,16,"0,00","0,00","0,00", ,0,
11/18/2020,1,1,"0,41","0,10","0,48", ,4,
11/18/2020,1,2,"0,58","0,43","0,65",1,6,
11/18/2020,1,3,"0,44","0,36","0,48", ,6,
11/18/2020,1,4,"0,00","0,00","0,00", ,0,
11/18/2020,1,5,"0,42","0,27","0,45", ,5,
11/18/2020,1,6,"0,73","0,57","0,85", ,11,
11/18/2020,1,7,"0,00","0,00","0,00", ,0,
11/18/2020,1,8,"0,27","0,20","0,26", ,1,
11/18/2020,1,9,"0,09","0,11","0,08", ,1,
11/18/2020,1,10,"0,34","0,22","0,40", ,2,
11/18/2020,1,11,"0,40","0,23","0,41", ,4,
11/18/2020,1,12,"0,00","0,00","0,00", ,0,
11/18/2020,1,13,"0,00","0,00","0,00", ,0,
11/18/2020,1,14,"0,00","0,00","0,00", ,0,
11/18/2020,1,15,"0,00","0,00","0,00", ,0,
11/18/2020,1,16,"0,00","0,00","0,00", ,0,
11/18/2020,1,1,"0,00","0,00","0,00", ,0,
11/18/2020,1,2,"0,00","0,00","0,00", ,0,
11/18/2020,1,3,"0,00","0,00","0,00", ,0,
11/18/2020,1,4,"0,00","0,00","0,00", ,0,
11/18/2020,1,5,"0,00","0,00","0,00", ,0,
11/18/2020,1,6,"0,00","0,00","0,00", ,0,
11/18/2020,1,7,"0,00","0,00","0,00", ,0,
11/18/2020,1,8,"0,00","0,00","0,00", ,0,
11/18/2020,1,9,"0,00","0,00","0,00", ,0,
11/18/2020,1,10,"0,00","0,00","0,00", ,0,
11/18/2020,1,11,"0,00","0,00","0,00", ,0,
11/18/2020,1,12,"0,00","0,00","0,00", ,0,
11/18/2020,1,13,"0,00","0,00","0,00", ,0,
11/18/2020,1,14,"0,00","0,00","0,00", ,0,
11/18/2020,1,15,"0,00","0,00","0,00", ,0,
11/18/2020,1,16,"0,00","0,00","0,00", ,0,"31,81"
11/25/2020,1,1,"0,44","0,04","0,46", ,5,
11/25/2020,1,2,"0,00","0,00","0,00", ,0,
11/25/2020,1,3,"0,00","0,00","0,00", ,0,
11/25/2020,1,4,"0,08","0,03","0,13", ,2,
11/25/2020,1,5,"0,44","0,27","0,45", ,5,
11/25/2020,1,6,"0,44","0,24","0,48", ,5,
11/25/2020,1,7,"0,30","0,25","0,30", ,2,
11/25/2020,1,8,"0,35","0,21","0,43", ,4,
11/25/2020,1,9,"0,53","0,30","0,58",1,9,
11/25/2020,1,10,"0,29","0,24","0,31", ,3,
11/25/2020,1,11,"0,54","0,39","0,56", ,9,
11/25/2020,1,12,"0,48","0,38","0,49", ,8,
11/25/2020,1,13,"0,36","0,28","0,37", ,3,
11/25/2020,1,14,"0,72","0,39","0,87", ,11,
11/25/2020,1,15,"0,00","0,00","0,00", ,0,
11/25/2020,1,16,"0,00","0,00","0,00", ,0,
11/25/2020,1,1,"0,00","0,00","0,00", ,0,
11/25/2020,1,2,"0,31","0,27","0,34", ,2,
11/25/2020,1,3,"0,30","0,30","0,34", ,3,
11/25/2020,1,4,"0,46","0,34","0,59",1,8,
11/25/2020,1,5,"0,45","0,25","0,49", ,6,
11/25/2020,1,6,"0,75","0,57","0,79", ,11,
11/25/2020,1,7,"0,30","0,25","0,30", ,2,
11/25/2020,1,8,"0,28","0,30","0,28", ,2,
11/25/2020,1,9,"0,50","0,34","0,67", ,8,
11/25/2020,1,10,"0,45","0,23","0,44", ,6,
11/25/2020,1,11,"0,09","0,01","0,12", ,1,
11/25/2020,1,12,"0,52","0,31","0,59", ,9,
11/25/2020,1,13,"0,00","0,00","0,00", ,0,
11/25/2020,1,14,"0,00","0,00","0,00", ,0,
11/25/2020,1,15,"0,00","0,00","0,00", ,0,
11/25/2020,1,16,"0,00","0,00","0,00", ,0,
11/25/2020,1,1,"0,35","0,10","0,45", ,4,
11/25/2020,1,2,"0,00","0,00","0,00", ,0,
11/25/2020,1,3,"0,30","0,03","0,12", ,1,
11/25/2020,1,4,"0,69","0,69","0,94",1,11,
11/25/2020,1,5,"0,37","0,28","0,54", ,5,
11/25/2020,1,6,"0,00","0,00","0,00", ,0,
11/25/2020,1,7,"0,36","0,27","0,46", ,4,
11/25/2020,1,8,"0,34","0,20","0,34", ,4,
11/25/2020,1,9,"0,29","0,10","0,31", ,1,
11/25/2020,1,10,"0,00","0,00","0,00", ,0,
11/25/2020,1,11,"0,00","0,00","0,00", ,0,
11/25/2020,1,12,"0,00","0,00","0,00", ,0,
11/25/2020,1,13,"0,00","0,00","0,00", ,0,
11/25/2020,1,14,"0,00","0,00","0,00", ,0,
11/25/2020,1,15,"0,00","0,00","0,00", ,0,
11/25/2020,1,16,"0,00","0,00","0,00", ,0,
11/25/2020,1,1,"0,37","0,04","0,49", ,5,
11/25/2020,1,2,"0,39","0,28","0,56", ,4,
11/25/2020,1,3,"0,37","0,33","0,52", ,5,
11/25/2020,1,4,"0,51","0,39","0,59", ,8,
11/25/2020,1,5,"0,00","0,00","0,00", ,0,
11/25/2020,1,6,"0,37","0,25","0,44", ,3,
11/25/2020,1,7,"0,75","0,55","0,87", ,11,
11/25/2020,1,8,"0,00","0,00","0,00", ,0,
11/25/2020,1,9,"0,00","0,00","0,00", ,0,
11/25/2020,1,10,"0,75","0,60","0,83",1,11,
11/25/2020,1,11,"0,09","0,01","0,12", ,1,
11/25/2020,1,12,"0,00","0,00","0,00", ,0,
11/25/2020,1,13,"0,00","0,00","0,00", ,0,
11/25/2020,1,14,"0,00","0,00","0,00", ,0,
11/25/2020,1,15,"0,00","0,00","0,00", ,0,
11/25/2020,1,16,"0,00","0,00","0,00", ,0,
11/25/2020,1,1,"0,00","0,00","0,00", ,0,
11/25/2020,1,2,"0,00","0,00","0,00", ,0,
11/25/2020,1,3,"0,00","0,00","0,00", ,0,
11/25/2020,1,4,"0,00","0,00","0,00", ,0,
11/25/2020,1,5,"0,00","0,00","0,00", ,0,
11/25/2020,1,6,"0,00","0,00","0,00", ,0,
11/25/2020,1,7,"0,00","0,00","0,00", ,0,
11/25/2020,1,8,"0,00","0,00","0,00", ,0,
11/25/2020,1,9,"0,00","0,00","0,00", ,0,
11/25/2020,1,10,"0,00","0,00","0,00", ,0,
11/25/2020,1,11,"0,00","0,00","0,00", ,0,
11/25/2020,1,12,"0,00","0,00","0,00", ,0,
11/25/2020,1,13,"0,00","0,00","0,00", ,0,
11/25/2020,1,14,"0,00","0,00","0,00", ,0,
11/25/2020,1,15,"0,00","0,00","0,00", ,0,
11/25/2020,1,16,"0,00","0,00","0,00", ,0,"43,22"
12/2/2020,1,1,"0,00","0,00","0,00", ,0,
12/2/2020,1,2,"0,23","0,21","0,27", ,3,
12/2/2020,1,3,"0,22","0,26","0,25", ,2,
12/2/2020,1,4,"0,72","0,53","0,81", ,11,
12/2/2020,1,5,"0,67","0,35","0,67", ,9,
12/2/2020,1,6,"0,17","0,05","0,20", ,3,
12/2/2020,1,7,"0,74","0,53","0,83", ,11,
12/2/2020,1,8,"0,70","0,48","0,79", ,10,
12/2/2020,1,9,"0,28","0,23","0,42",1,6,
12/2/2020,1,10,"0,00","0,00","0,00", ,0,
12/2/2020,1,11,"0,00","0,00","0,00", ,0,
12/2/2020,1,12,"0,70","0,51","0,78", ,10,
12/2/2020,1,13,"0,00","0,00","0,00", ,0,
12/2/2020,1,14,"0,00","0,00","0,00", ,0,
12/2/2020,1,15,"0,00","0,00","0,00", ,0,
12/2/2020,1,16,"0,00","0,00","0,00", ,0,
12/2/2020,1,1,"0,10","0,03","0,13", ,1,
12/2/2020,1,2,"0,73","0,61","0,83", ,11,
12/2/2020,1,3,"0,00","0,00","0,00", ,0,
12/2/2020,1,4,"0,53","0,41","0,60", ,7,
12/2/2020,1,5,"0,00","0,00","0,00", ,0,
12/2/2020,1,6,"0,21","0,16","0,27", ,3,
12/2/2020,1,7,"0,00","0,00","0,00", ,0,
12/2/2020,1,8,"0,42","0,27","0,50",1,8,
12/2/2020,1,9,"0,21","0,23","0,22", ,3,
12/2/2020,1,10,"0,00","0,00","0,00", ,0,
12/2/2020,1,11,"0,53","0,36","0,59", ,7,
12/2/2020,1,12,"0,00","0,00","0,00", ,0,
12/2/2020,1,13,"0,00","0,00","0,00", ,0,
12/2/2020,1,14,"0,00","0,00","0,00", ,0,
12/2/2020,1,15,"0,00","0,00","0,00", ,0,
12/2/2020,1,16,"0,00","0,00","0,00", ,0,
12/2/2020,1,1,"0,10","0,03","0,13", ,1,
12/2/2020,1,2,"0,33","0,50","0,63", ,9,
12/2/2020,1,3,"0,00","0,00","0,00", ,0,
12/2/2020,1,4,"0,16","0,35","0,59", ,5,
12/2/2020,1,5,"0,10","0,14","0,24", ,2,
12/2/2020,1,6,"0,09","0,01","0,10", ,1,
12/2/2020,1,7,"0,00","0,00","0,00", ,0,
12/2/2020,1,8,"0,08","0,20","0,39", ,4,
12/2/2020,1,9,"0,50","0,47","0,69",1,11,
12/2/2020,1,10,"0,25","0,28","0,33", ,7,
12/2/2020,1,11,"0,00","0,00","0,00", ,0,
12/2/2020,1,12,"0,00","0,00","0,00", ,0,
12/2/2020,1,13,"0,00","0,00","0,00", ,0,
12/2/2020,1,14,"0,00","0,00","0,00", ,0,
12/2/2020,1,15,"0,00","0,00","0,00", ,0,
12/2/2020,1,16,"0,00","0,00","0,00", ,0,
12/2/2020,1,1,"0,62","0,12","0,79", ,8,
12/2/2020,1,2,"0,31","0,22","0,48", ,5,
12/2/2020,1,3,"0,00","0,00","0,00", ,0,
12/2/2020,1,4,"0,20","0,15","0,25", ,2,
12/2/2020,1,5,"0,66","0,35","0,73", ,9,
12/2/2020,1,6,"0,53","0,27","0,66",1,9,
12/2/2020,1,7,"0,29","0,23","0,37", ,6,
12/2/2020,1,8,"0,00","0,00","0,00", ,0,
12/2/2020,1,9,"0,00","0,00","0,00", ,0,
12/2/2020,1,10,"0,74","0,61","0,84", ,11,
12/2/2020,1,11,"0,00","0,00","0,00", ,0,
12/2/2020,1,12,"0,00","0,00","0,00", ,0,
12/2/2020,1,13,"0,00","0,00","0,00", ,0,
12/2/2020,1,14,"0,00","0,00","0,00", ,0,
12/2/2020,1,15,"0,00","0,00","0,00", ,0,
12/2/2020,1,16,"0,00","0,00","0,00", ,0,
12/2/2020,1,1,"0,00","0,00","0,00", ,0,
12/2/2020,1,2,"0,00","0,00","0,00", ,0,
12/2/2020,1,3,"0,00","0,00","0,00", ,0,
12/2/2020,1,4,"0,00","0,00","0,00", ,0,
12/2/2020,1,5,"0,00","0,00","0,00", ,0,
12/2/2020,1,6,"0,00","0,00","0,00", ,0,
12/2/2020,1,7,"0,00","0,00","0,00", ,0,
12/2/2020,1,8,"0,00","0,00","0,00", ,0,
12/2/2020,1,9,"0,00","0,00","0,00", ,0,
12/2/2020,1,10,"0,00","0,00","0,00", ,0,
12/2/2020,1,11,"0,00","0,00","0,00", ,0,
12/2/2020,1,12,"0,00","0,00","0,00", ,0,
12/2/2020,1,13,"0,00","0,00","0,00", ,0,
12/2/2020,1,14,"0,00","0,00","0,00", ,0,
12/2/2020,1,15,"0,00","0,00","0,00", ,0,
12/2/2020,1,16,"0,00","0,00","0,00", ,0,"164,59"
12/9/2020,1,1,"0,00","0,00","0,00", ,0,
12/9/2020,1,2,"0,31","0,26","0,33", ,2,
12/9/2020,1,3,"0,90","0,82","0,95",1,11,
12/9/2020,1,4,"0,36","0,22","0,52", ,6,
12/9/2020,1,5,"0,76","0,61","0,86", ,11,
12/9/2020,1,6,"0,00","0,00","0,00", ,0,
12/9/2020,1,7,"0,29","0,21","0,33", ,1,
12/9/2020,1,8,"0,41","0,37","0,44", ,7,
12/9/2020,1,9,"0,09","0,19","0,08", ,1,
12/9/2020,1,10,"0,00","0,00","0,00", ,0,
12/9/2020,1,11,"0,00","0,00","0,00", ,0,
12/9/2020,1,12,"0,00","0,00","0,00", ,0,
12/9/2020,1,13,"0,00","0,00","0,00", ,0,
12/9/2020,1,14,"0,00","0,00","0,00", ,0,
12/9/2020,1,15,"0,00","0,00","0,00", ,0,
12/9/2020,1,16,"0,00","0,00","0,00", ,0,
12/9/2020,1,1,"0,00","0,00","0,00", ,0,
12/9/2020,1,2,"0,77","0,64","0,87", ,11,
12/9/2020,1,3,"0,10","0,03","0,12", ,1,
12/9/2020,1,4,"0,44","0,22","0,43", ,6,
12/9/2020,1,5,"0,29","0,22","0,32", ,2,
12/9/2020,1,6,"0,00","0,00","0,00", ,0,
12/9/2020,1,7,"0,10","0,05","0,10", ,2,
12/9/2020,1,8,"0,00","0,00","0,00", ,0,
12/9/2020,1,9,"0,49","0,27","0,53", ,7,
12/9/2020,1,10,"0,28","0,22","0,29", ,2,
12/9/2020,1,11,"0,00","0,00","0,00", ,0,
12/9/2020,1,12,"0,49","0,38","0,50", ,8,
12/9/2020,1,13,"0,28","0,30","0,23", ,2,
12/9/2020,1,14,"0,72","0,36","0,92", ,11,
12/9/2020,1,15,"0,51","0,32","0,48",1,8,
12/9/2020,1,16,"0,00","0,00","0,00", ,0,
12/9/2020,1,1,"0,70","0,59","0,84",1,11,
12/9/2020,1,2,"0,31","0,26","0,39", ,2,
12/9/2020,1,3,"0,30","0,22","0,40", ,1,
12/9/2020,1,4,"0,47","0,39","0,55", ,8,
12/9/2020,1,5,"0,41","0,22","0,41", ,4,
12/9/2020,1,6,"0,00","0,00","0,00", ,0,
12/9/2020,1,7,"0,47","0,36","0,65", ,8,
12/9/2020,1,8,"0,00","0,00","0,00", ,0,
12/9/2020,1,9,"0,29","0,31","0,35", ,3,
12/9/2020,1,10,"0,35","0,01","0,42", ,1,
12/9/2020,1,11,"0,00","0,00","0,00", ,0,
12/9/2020,1,12,"0,00","0,00","0,00", ,0,
12/9/2020,1,13,"0,00","0,00","0,00", ,0,
12/9/2020,1,14,"0,00","0,00","0,00", ,0,
12/9/2020,1,15,"0,00","0,00","0,00", ,0,
12/9/2020,1,16,"0,00","0,00","0,00", ,0,
12/9/2020,1,1,"0,29","0,07","0,40", ,3,
12/9/2020,1,2,"0,48","0,46","0,57", ,8,
12/9/2020,1,3,"0,00","0,00","0,00", ,0,
12/9/2020,1,4,"0,28","0,30","0,31", ,1,
12/9/2020,1,5,"0,33","0,21","0,33", ,4,
12/9/2020,1,6,"0,29","0,24","0,32", ,3,
12/9/2020,1,7,"0,29","0,21","0,33", ,1,
12/9/2020,1,8,"0,08","0,01","0,07", ,1,
12/9/2020,1,9,"0,74","0,56","0,75", ,11,
12/9/2020,1,10,"0,38","0,27","0,45", ,7,
12/9/2020,1,11,"0,50","0,41","0,51",1,9,
12/9/2020,1,12,"0,27","0,24","0,30", ,2,
12/9/2020,1,13,"0,00","0,00","0,00", ,0,
12/9/2020,1,14,"0,00","0,00","0,00", ,0,
12/9/2020,1,15,"0,00","0,00","0,00", ,0,
12/9/2020,1,16,"0,00","0,00","0,00", ,0,
12/9/2020,1,1,"0,00","0,00","0,00", ,0,
12/9/2020,1,2,"0,00","0,00","0,00", ,0,
12/9/2020,1,3,"0,00","0,00","0,00", ,0,
12/9/2020,1,4,"0,00","0,00","0,00", ,0,
12/9/2020,1,5,"0,00","0,00","0,00", ,0,
12/9/2020,1,6,"0,00","0,00","0,00", ,0,
12/9/2020,1,7,"0,00","0,00","0,00", ,0,
12/9/2020,1,8,"0,00","0,00","0,00", ,0,
12/9/2020,1,9,"0,00","0,00","0,00", ,0,
12/9/2020,1,10,"0,00","0,00","0,00", ,0,
12/9/2020,1,11,"0,00","0,00","0,00", ,0,
12/9/2020,1,12,"0,00","0,00","0,00", ,0,
12/9/2020,1,13,"0,00","0,00","0,00", ,0,
12/9/2020,1,14,"0,00","0,00","0,00", ,0,
12/9/2020,1,15,"0,00","0,00","0,00", ,0,
12/9/2020,1,16,"0,00","0,00","0,00", ,0,"19,48"
12/16/2020,1,1,"0,29","0,03","0,40", ,1,
12/16/2020,1,2,"0,44","0,39","0,47", ,8,
12/16/2020,1,3,"0,00","0,00","0,00", ,0,
12/16/2020,1,4,"0,30","0,23","0,50", ,4,
12/16/2020,1,5,"0,29","0,22","0,38", ,2,
12/16/2020,1,6,"0,57","0,57","0,62", ,11,
12/16/2020,1,7,"0,00","0,00","0,00", ,0,
12/16/2020,1,8,"0,39","0,33","0,39", ,5,
12/16/2020,1,9,"0,35","0,22","0,40", ,4,
12/16/2020,1,10,"0,00","0,00","0,00", ,0,
12/16/2020,1,11,"0,48","0,31","0,48",1,10,
12/16/2020,1,12,"0,42","0,23","0,38", ,5,
12/16/2020,1,13,"0,00","0,00","0,00", ,0,
12/16/2020,1,14,"0,00","0,00","0,00", ,0,
12/16/2020,1,15,"0,00","0,00","0,00", ,0,
12/16/2020,1,16,"0,00","0,00","0,00", ,0,
12/16/2020,1,1,"0,47","0,11","0,53", ,8,
12/16/2020,1,2,"0,47","0,42","0,56",1,8,
12/16/2020,1,3,"0,35","0,29","0,43", ,3,
12/16/2020,1,4,"0,39","0,23","0,46", ,4,
12/16/2020,1,5,"0,15","0,03","0,30", ,1,
12/16/2020,1,6,"0,48","0,42","0,56", ,10,
12/16/2020,1,7,"0,29","0,24","0,35", ,2,
12/16/2020,1,8,"0,33","0,23","0,43", ,3,
12/16/2020,1,9,"0,00","0,00","0,00", ,0,
12/16/2020,1,10,"0,00","0,00","0,00", ,0,
12/16/2020,1,11,"0,00","0,00","0,00", ,0,
12/16/2020,1,12,"0,00","0,00","0,00", ,0,
12/16/2020,1,13,"0,00","0,00","0,00", ,0,
12/16/2020,1,14,"0,00","0,00","0,00", ,0,
12/16/2020,1,15,"0,00","0,00","0,00", ,0,
12/16/2020,1,16,"0,00","0,00","0,00", ,0,
12/16/2020,1,1,"0,41","0,39","0,42", ,6,
12/16/2020,1,2,"0,42","0,35","0,42", ,6,
12/16/2020,1,3,"0,32","0,35","0,38", ,4,
12/16/2020,1,4,"0,40","0,22","0,37", ,6,
12/16/2020,1,5,"0,41","0,36","0,47", ,8,
12/16/2020,1,6,"0,56","0,54","0,65", ,11,
12/16/2020,1,7,"0,32","0,25","0,35", ,3,
12/16/2020,1,8,"0,30","0,20","0,34", ,1,
12/16/2020,1,9,"0,31","0,25","0,22", ,5,
12/16/2020,1,10,"0,40","0,31","0,16", ,7,
12/16/2020,1,11,"0,42","0,41","0,27",1,9,
12/16/2020,1,12,"0,00","0,00","0,00", ,0,
12/16/2020,1,13,"0,00","0,00","0,00", ,0,
12/16/2020,1,14,"0,00","0,00","0,00", ,0,
12/16/2020,1,15,"0,00","0,00","0,00", ,0,
12/16/2020,1,16,"0,00","0,00","0,00", ,0,
12/16/2020,1,1,"0,49","0,11","0,56", ,8,
12/16/2020,1,2,"0,59","0,62","0,65", ,11,
12/16/2020,1,3,"0,00","0,00","0,00", ,0,
